Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,price
3.0,2.0,922.0,14.0,462.0,1.0,12.0,1,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,365000.0
3.0,2.0,1045.0,20.0,440.0,1.0,12.0,1,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420000.0
5.0,4.0,2293.0,16.0,520.0,2.0,27.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,547000.0
4.0,2.0,1722.0,20.0,462.0,1.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,488000.0
3.0,2.0,760.0,20.0,462.0,1.0,12.0,1,0,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170000.0
3.0,2.0,1000.0,20.0,224.0,1.0,19.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,530000.0
3.0,2.0,1288.0,21.0,455.0,1.0,11.0,1,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
3.0,2.0,950.0,20.0,462.0,2.0,12.0,1,5,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,443000.0
3.0,2.0,852.0,12.0,462.0,1.0,26.0,0,0,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
2.0,3.0,1378.0,20.0,462.0,1.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1500000.0
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,0,0,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,700000.0
2.0,2.0,947.0,34.0,462.0,2.0,6.0,1,5,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000.0
3.0,2.0,1257.0,20.0,462.0,2.0,12.0,0,5,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,688000.0
3.0,2.0,1038.0,23.0,744.0,2.0,12.0,1,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,1000.0,32.0,71.0,2.0,11.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1500000.0
4.0,3.0,1600.0,26.0,104.0,1.0,20.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,780000.0
3.0,2.0,1352.0,32.0,322.0,2.0,10.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,950000.0
3.0,2.0,1171.0,20.0,180.0,1.0,10.0,0,1,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,532000.0
3.0,2.0,1155.0,20.0,462.0,3.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,395000.0
4.0,3.0,1422.0,20.0,899.0,1.0,13.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,578000.0
3.0,2.0,1012.0,23.0,744.0,2.0,12.0,1,5,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
3.0,2.0,1432.0,20.0,684.0,2.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,750000.0
3.0,2.0,933.0,20.0,462.0,1.0,12.0,0,5,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,600000.0
2.0,2.0,815.0,20.0,462.0,2.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,575000.0
3.0,2.0,933.0,20.0,462.0,2.0,12.0,0,5,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,495000.0
3.0,2.0,1004.0,20.0,462.0,1.0,12.0,0,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,715000.0
2.0,1.0,590.0,20.0,139.0,1.0,9.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,500000.0
3.0,2.0,852.0,12.0,462.0,1.0,26.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299900.0
3.0,2.0,800.0,20.0,462.0,1.0,12.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
3.0,2.0,1000.0,15.0,54.0,1.0,30.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,510000.0
3.0,2.0,743.0,20.0,462.0,2.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000.0
4.0,3.0,1464.0,22.0,531.0,2.0,15.0,0,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,930000.0
3.0,2.0,852.0,12.0,462.0,1.0,26.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299900.0
3.0,3.0,1400.0,29.0,260.0,2.0,11.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1030000.0
3.0,2.0,1936.0,20.0,462.0,3.0,12.0,0,0,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,470000.0
3.0,4.0,2101.0,25.0,298.0,2.0,9.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2680000.0
3.0,2.0,753.0,20.0,419.0,1.0,12.0,0,5,2,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
2.0,1.0,712.0,20.0,462.0,1.0,12.0,0,0,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,225000.0
3.0,2.0,925.0,5.0,462.0,1.0,12.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,368000.0
3.0,3.0,1200.0,6.0,116.0,2.0,12.0,1,1,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,550000.0
3.0,2.0,850.0,5.0,462.0,1.0,12.0,0,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
3.0,2.0,1055.0,20.0,462.0,2.0,9.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,268000.0
3.0,2.0,900.0,20.0,462.0,1.0,12.0,1,0,1,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,330000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,275000.0
3.0,2.0,1023.0,20.0,1205.0,2.0,7.0,1,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,266000.0
3.0,2.0,883.0,5.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,1.0,732.0,20.0,462.0,1.0,12.0,0,0,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,168000.0
3.0,2.0,800.0,20.0,462.0,1.0,12.0,1,1,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,1173.0,15.0,462.0,1.0,12.0,0,1,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,355000.0
3.0,1.0,650.0,12.0,216.0,1.0,12.0,1,0,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,185000.0
4.0,2.0,1650.0,24.0,234.0,1.0,12.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,550000.0
2.0,1.0,657.0,20.0,596.0,1.0,4.0,0,5,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,430000.0
3.0,2.0,850.0,20.0,216.0,2.0,29.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,390000.0
3.0,2.0,652.0,5.0,462.0,1.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,140000.0
3.0,2.0,946.0,18.0,752.0,1.0,26.0,0,1,1,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,386000.0
1.0,1.0,600.0,33.0,384.0,1.0,17.0,0,5,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,245000.0
3.0,2.0,1100.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,394000.0
3.0,2.0,1334.0,11.0,147.0,1.0,9.0,1,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
4.0,3.0,2747.0600000000027,15.0,198.0,2.0,28.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,930000.0
3.0,2.0,700.0,5.0,462.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,295000.0
3.0,2.0,1100.0,18.0,462.0,1.0,27.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,488000.0
3.0,2.0,1100.0,31.0,360.0,2.0,25.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,530000.0
1.0,1.0,400.0,20.0,462.0,1.0,12.0,0,6,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,200500.0
3.0,2.0,680.0,20.0,462.0,1.0,20.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,335000.0
3.0,2.0,850.0,29.0,462.0,1.0,18.0,1,0,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,350000.0
3.0,2.0,750.0,18.0,112.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,370000.0
3.0,1.0,600.0,20.0,462.0,1.0,21.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,135000.0
4.0,2.0,1349.0,28.0,134.0,1.0,18.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,645000.0
1.0,1.0,400.0,20.0,462.0,1.0,12.0,0,6,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,200200.0
4.0,3.0,1282.0,18.0,453.0,2.0,14.0,1,1,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,485000.0
2.0,2.0,430.0,20.0,1100.0,1.0,5.0,1,5,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,350000.0
1.0,1.0,400.0,20.0,462.0,1.0,12.0,0,6,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,200000.0
3.0,2.0,953.0,20.0,280.0,1.0,6.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,505000.0
2.0,1.0,657.0,20.0,596.0,1.0,4.0,0,5,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,468000.0
2.0,2.0,1001.0,22.0,1074.0,1.0,16.0,0,1,2,1,13,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
3.0,2.0,957.0,18.0,332.0,1.0,22.0,1,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
3.0,2.0,910.0,17.0,702.0,3.0,20.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,2.0,1100.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,390000.0
3.0,2.0,775.0,34.0,1502.0,1.0,9.0,0,0,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,324000.0
3.0,2.0,850.0,17.0,299.0,2.0,6.0,1,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,325000.0
3.0,2.0,925.0,16.0,412.0,1.0,9.0,0,5,1,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,365000.0
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,0,0,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,229999.0
3.0,2.0,1049.0,12.0,260.0,1.0,20.0,0,1,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,2.0,1173.0,15.0,462.0,1.0,12.0,0,1,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,355000.0
3.0,2.0,700.0,28.0,422.0,1.0,29.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,340000.0
3.0,2.0,1144.0,20.0,243.0,1.0,12.0,0,5,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,489000.0
3.0,2.0,700.0,20.0,462.0,2.0,12.0,0,0,1,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,99000.0
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,3,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,175000.0
2.0,2.0,797.0,20.0,462.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380790.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,170000.0
3.0,2.0,950.0,17.0,592.0,1.0,37.0,0,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,295000.0
3.0,2.0,1250.0,20.0,461.0,2.0,8.0,1,1,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,499000.0
3.0,2.0,881.0,20.0,462.0,2.0,12.0,1,5,1,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,610000.0
3.0,3.0,1557.0,20.0,462.0,2.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1059888.0
3.0,2.0,1335.0,20.0,462.0,2.0,12.0,1,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,549000.0
3.0,2.0,811.0,4.0,368.0,1.0,30.0,1,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,285000.0
3.0,2.0,926.0,20.0,462.0,2.0,12.0,1,5,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,456000.0
3.0,2.0,1073.0,40.0,1052.0,2.0,6.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,520000.0
3.0,2.0,997.0,5.0,400.0,1.0,12.0,1,1,2,1,13,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,400000.0
3.0,2.0,1200.0,20.0,450.0,2.0,4.0,1,1,2,0,12,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1480000.0
3.0,2.0,1200.0,20.0,450.0,2.0,4.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1450000.0
3.0,2.0,900.0,5.0,462.0,1.0,29.0,1,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,379000.0
4.0,4.0,1850.0,20.0,82.0,2.0,12.0,0,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1338000.0
3.0,2.0,1002.0,14.0,780.0,1.0,6.0,1,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,360000.0
2.0,2.0,820.0,20.0,561.0,1.0,12.0,1,0,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380000.0
3.0,2.0,1001.0,4.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210000.0
3.0,4.0,2124.0,14.0,319.0,1.0,12.0,1,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,520000.0
2.0,2.0,798.0,35.0,3224.0,1.0,8.0,1,5,2,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,772090.0
4.0,3.0,2214.0,22.0,576.0,4.0,8.0,1,5,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,950000.0
3.0,2.0,982.0,20.0,462.0,2.0,9.0,0,1,2,0,10,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,515000.0
3.0,2.0,1000.0,20.0,109.0,1.0,12.0,0,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,408000.0
3.0,2.0,1165.0,20.0,406.0,2.0,5.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,620000.0
3.0,2.0,800.0,20.0,3600.0,1.0,0.0,0,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,300000.0
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,380000.0
3.0,2.0,755.0,14.0,336.0,1.0,16.0,1,1,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,259999.0
3.0,2.0,1080.0,4.0,1.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240000.0
3.0,2.0,1049.0,20.0,462.0,1.0,12.0,0,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,2.0,883.0,14.0,704.0,1.0,25.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
2.0,2.0,703.0,20.0,462.0,1.0,12.0,1,1,2,0,11,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,350000.0
2.0,1.0,519.0,20.0,462.0,1.0,12.0,0,3,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,142000.0
3.0,2.0,1000.0,20.0,462.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,410000.0
3.0,2.0,1000.0,20.0,462.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,415000.0
3.0,2.0,950.0,5.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,2.0,820.0,20.0,462.0,2.0,12.0,1,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
1.0,1.0,573.0,20.0,462.0,1.0,12.0,1,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,260000.0
3.0,1.0,650.0,20.0,462.0,1.0,12.0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,180000.0
3.0,2.0,925.0,16.0,412.0,1.0,9.0,0,5,1,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,365000.0
3.0,2.0,860.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300000.0
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,3,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,170000.0
3.0,2.0,1184.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,338000.0
3.0,2.0,1184.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,330000.0
1.0,1.0,541.0,20.0,462.0,2.0,12.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,366000.0
3.0,2.0,1184.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,338000.0
3.0,2.0,1050.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,394000.0
3.0,3.0,1300.0,55.0,360.0,2.0,6.0,1,1,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,399000.0
1.0,1.0,463.0,20.0,462.0,1.0,12.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,209000.0
3.0,2.0,955.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,288000.0
3.0,2.0,950.0,38.0,900.0,2.0,3.0,0,0,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,450000.0
3.0,2.0,950.0,38.0,900.0,2.0,3.0,0,0,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,450000.0
2.0,2.0,950.0,20.0,450.0,2.0,4.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1200000.0
2.0,3.0,950.0,20.0,450.0,2.0,4.0,1,1,2,0,12,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,990000.0
3.0,2.0,850.0,5.0,400.0,1.0,9.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,318000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,275000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,228000.0
3.0,3.0,1277.0,15.0,138.0,3.0,10.0,0,1,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,660000.0
3.0,2.0,1065.0,9.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,245000.0
2.0,2.0,950.0,20.0,450.0,2.0,4.0,1,1,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,930000.0
2.0,2.0,906.0,21.0,460.0,2.0,12.0,1,5,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,388000.0
3.0,2.0,754.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
3.0,2.0,900.0,5.0,462.0,1.0,12.0,1,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,330000.0
3.0,2.0,900.0,25.0,1168.0,2.0,3.0,1,0,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,345000.0
3.0,2.0,1100.0,20.0,109.0,1.0,12.0,0,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,451000.0
3.0,2.0,1000.0,20.0,462.0,1.0,11.0,1,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,528000.0
