Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu
3.0,3.0,1082.0,20.0,552.0,2.0,4.0,1,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1421.0,20.0,256.0,2.0,18.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,700.0,17.0,462.0,1.0,12.0,1,3,2,1,6,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,1.0,654.0,7.0,36.0,1.0,12.0,1,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,872.0,20.0,462.0,1.0,12.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1270.0,27.0,462.0,2.0,21.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,720.0,20.0,462.0,1.0,12.0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,818.0,11.0,708.0,1.0,12.0,0,0,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1250.0,30.0,461.0,1.0,7.0,1,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1165.0,20.0,406.0,1.0,5.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,860.0,20.0,462.0,1.0,12.0,1,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,2.0,1283.0,11.0,236.0,1.0,29.0,1,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,720.0,12.0,462.0,1.0,12.0,1,1,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,860.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,900.0,22.0,754.0,1.0,18.0,0,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,800.0,24.0,342.0,1.0,28.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1259.0,8.0,462.0,1.0,22.0,0,1,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,1.0,608.0,5.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,4.0,2747.0600000000027,20.0,462.0,3.0,12.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1024.0,4.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,667.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,759.0,16.0,512.0,1.0,12.0,0,5,1,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,2.0,1060.0,17.0,160.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,22.0,754.0,1.0,18.0,0,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,2.0,1349.0,28.0,134.0,1.0,18.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1338.0,20.0,462.0,2.0,12.0,0,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,3.0,1654.0,15.0,198.0,2.0,28.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,2.0,1060.0,25.0,237.0,1.0,30.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1000.0,20.0,462.0,2.0,6.0,1,0,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,891.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,800.0,22.0,1343.0,1.0,9.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1068.0,20.0,944.0,1.0,10.0,0,1,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,804.0,20.0,462.0,2.0,12.0,1,5,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1023.0,5.0,208.0,1.0,25.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1117.0,20.0,462.0,1.0,12.0,1,0,1,0,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.0,2.0,1582.0,34.0,310.0,1.0,14.0,1,5,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2.0,1353.0,20.0,462.0,2.0,0.0,1,0,1,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,3.0,1450.0,40.0,486.0,2.0,7.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,780.0,20.0,462.0,1.0,12.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,689.0,18.0,332.0,1.0,22.0,1,0,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,624.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,1.0,650.0,5.0,462.0,1.0,12.0,1,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,645.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,3.0,1646.0,44.0,378.0,2.0,8.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,3.0,1710.0,20.0,1342.0,1.0,4.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,1050.0,40.0,1360.0,2.0,9.0,0,5,2,0,11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,953.0,20.0,462.0,1.0,12.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,812.0,14.0,1008.0,1.0,31.0,0,1,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,950.0,38.0,900.0,2.0,3.0,0,0,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,943.0,8.0,462.0,1.0,12.0,0,0,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,1.0,538.0,20.0,316.0,1.0,12.0,1,5,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,30.0,500.0,1.0,14.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1185.0,38.0,572.0,1.0,7.0,1,5,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,860.0,27.0,462.0,1.0,21.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,936.0,20.0,462.0,2.0,12.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,800.0,11.0,1240.0,1.0,26.0,1,1,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,875.0,20.0,462.0,1.0,12.0,0,0,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0,1.0,513.0,21.0,780.0,1.0,12.0,1,5,2,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1200.0,20.0,698.0,2.0,21.0,0,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,890.0,22.0,398.0,1.0,17.0,0,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,753.0,20.0,462.0,1.0,12.0,0,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1488.0,15.0,462.0,1.0,12.0,0,1,2,0,12,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,1254.0,44.0,378.0,2.0,8.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1040.0,28.0,700.0,1.0,10.0,0,5,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,3.0,1406.0,27.0,271.0,2.0,9.0,0,5,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1000.0,20.0,1000.0,2.0,12.0,1,5,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,720.0,9.0,900.0,1.0,12.0,0,0,1,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1493.0,20.0,390.0,2.0,12.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,947.0,22.0,396.0,2.0,9.0,0,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,4.0,2124.0,14.0,319.0,1.0,12.0,1,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,20.0,462.0,1.0,20.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1115.0,38.0,462.0,1.0,16.0,0,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1018.0,20.0,462.0,2.0,12.0,0,1,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,856.0,9.0,462.0,1.0,12.0,1,1,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1272.0,20.0,572.0,1.0,12.0,1,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,2.0,1164.0,5.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,850.0,4.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1036.0,33.0,550.0,2.0,5.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,736.0,20.0,596.0,1.0,16.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,4.0,1982.0,24.0,1235.0,3.0,5.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,726.0,11.0,1240.0,1.0,26.0,1,1,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,900.0,20.0,290.0,1.0,23.0,1,1,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1316.0,20.0,462.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,791.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,800.0,20.0,3600.0,1.0,0.0,0,5,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,3.0,1556.0,5.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,1.0,650.0,2.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,619.0,34.0,542.0,1.0,9.0,0,5,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,527.0,20.0,462.0,1.0,12.0,0,3,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,648.0,20.0,462.0,10.0,12.0,0,1,2,0,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2.0,928.0,20.0,462.0,2.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,16.0,730.0,2.0,8.0,1,0,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,15.0,303.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,732.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,906.0,21.0,565.0,1.0,20.0,0,0,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1115.0,25.0,419.0,2.0,9.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1050.0,9.0,36.0,1.0,27.0,1,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,750.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,916.0,22.0,328.0,2.0,10.0,0,0,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,1.0,494.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,1.0,463.0,20.0,462.0,1.0,12.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1044.0,5.0,200.0,1.0,22.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,852.0,5.0,462.0,1.0,11.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1216.0,20.0,462.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2.0,1239.0,33.0,550.0,2.0,5.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,770.0,18.0,200.0,1.0,20.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1100.0,30.0,816.0,4.0,10.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,900.0,20.0,462.0,1.0,12.0,1,1,0,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,3.0,1598.0,42.0,670.0,2.0,9.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,16.0,256.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,2.0,1240.0,24.0,462.0,2.0,12.0,1,0,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,0,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,2.0,1100.0,20.0,320.0,1.0,12.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1184.0,20.0,144.0,2.0,12.0,0,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2.0,1340.0,19.0,436.0,1.0,19.0,0,1,1,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1475.0,5.0,462.0,2.0,34.0,1,1,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1600.0,22.0,320.0,1.0,12.0,1,1,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,850.0,9.0,344.0,1.0,14.0,0,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,650.0,20.0,462.0,1.0,12.0,0,3,1,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2.0,750.0,32.0,988.0,1.0,29.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,800.0,20.0,242.0,1.0,12.0,1,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,1742.0,30.0,600.0,2.0,12.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1200.0,20.0,450.0,2.0,4.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,1.0,678.0,20.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2.0,893.0,20.0,462.0,1.0,9.0,1,0,1,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1399.0,20.0,462.0,1.0,12.0,0,0,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,2.0,1038.0,20.0,760.0,1.0,12.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,883.0,14.0,704.0,1.0,25.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,1.0,550.0,20.0,462.0,1.0,12.0,1,3,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,820.0,15.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,1.0,541.0,20.0,462.0,2.0,12.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,30.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,2200.0,19.0,168.0,2.0,12.0,1,0,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,4.0,2314.0,20.0,228.0,2.0,16.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,650.0,15.0,462.0,1.0,12.0,0,0,2,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,3.0,1507.0,31.0,660.0,3.0,6.0,0,5,2,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,2.0,640.0,20.0,462.0,1.0,12.0,0,0,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,1.0,560.0,20.0,462.0,3.0,12.0,0,3,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,2.0,1011.0,20.0,296.0,1.0,8.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,2.0,1095.0,38.0,434.0,1.0,10.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,18.0,112.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,2.0,700.0,16.0,462.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
